  0.6000000E+01    0.1000000E+01    0.1000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1921940E+03    0.1736300E+03    0.5431850E+06    0.1493310E+06   -0.2385340E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.9390920E+01    0.1072480E+02   -0.8917540E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.9011370E+00    0.8605850E+00   -0.2443740E-01   -0.9484650E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.2201000E+01    0.2426530E+01   -0.4189240E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1913620E+03    0.8467056E+00
  0.6000000E+01    0.1000000E+01    0.2000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1921940E+03    0.1736300E+03    0.5431850E+06    0.1493310E+06   -0.2385340E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.9390920E+01    0.1072480E+02   -0.8917540E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.9011370E+00    0.8605850E+00   -0.2443740E-01   -0.9484650E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.2201000E+01    0.2426530E+01   -0.4189240E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1913620E+03    0.8467056E+00
  0.6000000E+01    0.1000000E+01    0.3000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1921940E+03    0.1736300E+03    0.5431850E+06    0.1493310E+06   -0.2385340E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.9390920E+01    0.1072480E+02   -0.8917540E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.9011370E+00    0.8605850E+00   -0.2443740E-01   -0.9484650E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.2201000E+01    0.2426530E+01   -0.4189240E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1913620E+03    0.8467056E+00
  0.6000000E+01    0.1000000E+01    0.4000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
  0.6000000E+01    0.1000000E+01    0.5000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
  0.6000000E+01    0.1000000E+01    0.6000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
  0.6000000E+01    0.1000000E+01    0.7000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
  0.6000000E+01    0.1000000E+01    0.8000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
  0.6000000E+01    0.1000000E+01    0.9000000E+01    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
  0.6000000E+01    0.1000000E+01    0.1000000E+02    0.1152000E+01    0.2246540E+01    0.1000000E+08    0.1903620E+03    0.1736310E+03    0.5399950E+06    0.1493290E+06   -0.2386850E+06   -0.1166670E+01   -0.1423580E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.4714050E+00    0.4198130E+01    0.4700410E+01   -0.1136700E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00   -0.1194920E+00    0.1300840E+00    0.1072470E+02   -0.2634430E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1228140E+01    0.5826380E+00    0.8605370E+00   -0.3083080E-01   -0.9815700E-02    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.1044070E+01    0.8330290E+00    0.2426530E+01   -0.4446660E-01    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00    0.7617750E+00    0.1895400E+03    0.6674365E+00
